episode,phase,background,family,method,horizon,level,forecast_phase,mae,mse,coverage,width,adjusted_coverage,adjusted_width
original_b00_cancel_exact_3.0,original,0,cancel_exact,M0,2,regional,during,40.99587114487375,3394.4610572184265,0.7916666666666666,118.39864103214934,0.875,159.9194912419833
original_b00_cancel_exact_3.0,original,0,cancel_exact,M0,12,affected,after,0.10673823679771764,0.03555129555544209,0.9339999999999999,0.5255580207983559,0.9193333333333333,0.48497987219563343
original_b00_cancel_exact_3.0,original,0,cancel_exact,M0,12,affected,during,0.17763590044208338,0.07042074282034606,0.763768115942029,0.5255588786860518,0.731159420289855,0.48498066384612415
original_b00_cancel_exact_3.0,original,0,cancel_exact,M0,12,group,after,5.587953779475848,50.122029963704826,0.8625,21.6901393141732,0.955,29.04874190337335
original_b00_cancel_exact_3.0,original,0,cancel_exact,M0,12,group,during,7.11839277159121,65.8052876393927,0.8369565217391305,21.695235936395513,0.9755434782608695,29.055567607043134
original_b00_cancel_exact_3.0,original,0,cancel_exact,M0,12,household,after,0.12653537348113417,0.05408291388383917,0.9130898030728855,0.5463708567206347,0.8991630607237266,0.5041857564294662
original_b00_cancel_exact_3.0,original,0,cancel_exact,M0,12,household,during,0.11352647092412649,0.05258514255555817,0.9204735167646432,0.5465547929748286,0.9079828285442165,0.5043554910306346
original_b00_cancel_exact_3.0,original,0,cancel_exact,M0,12,regional,after,78.08081914512397,9728.598202164949,0.88,307.9765250733902,0.96,405.5455200371391
original_b00_cancel_exact_3.0,original,0,cancel_exact,M0,12,regional,during,111.1090471210329,13970.153424462931,0.8695652173913043,308.0435816489296,1.0,405.63382057820326
original_b00_cancel_exact_3.0,original,0,cancel_exact,M2,2,affected,after,0.10133144182036993,0.036507276506111214,0.9177777777777777,0.5010345276288453,0.9055555555555554,0.47746595922915674
original_b00_cancel_exact_3.0,original,0,cancel_exact,M2,2,affected,before,0.11657018157730498,0.03752637208052729,0.9074074074074073,0.505897040114491,0.8999999999999999,0.48209974005701706
original_b00_cancel_exact_3.0,original,0,cancel_exact,M2,2,affected,during,0.17483247816378208,0.07474698722957344,0.7402777777777777,0.5017677776931312,0.7263888888888889,0.4781647173505899
original_b00_cancel_exact_3.0,original,0,cancel_exact,M2,2,group,after,4.208117451348554,28.263698145593995,0.725,11.039400555785335,0.8541666666666666,14.358882018711324
original_b00_cancel_exact_3.0,original,0,cancel_exact,M2,2,group,before,3.2705438535786175,17.511241944700245,0.8263888888888888,11.101628531942886,0.8958333333333334,14.439821573662178
original_b00_cancel_exact_3.0,original,0,cancel_exact,M2,2,group,during,3.2328172066119887,18.715056572788516,0.8125,11.053901143703333,0.9166666666666666,14.377742846349955
original_b00_cancel_exact_3.0,original,0,cancel_exact,M2,2,household,after,0.11350270281832495,0.04588457038418537,0.9164016007292465,0.5161836333667689,0.9089152513979506,0.49190245392913834
original_b00_cancel_exact_3.0,original,0,cancel_exact,M2,2,household,before,0.1407185980719819,0.06330949924916121,0.8870791400045648,0.5194344794250019,0.875371150037498,0.49500038081023817
original_b00_cancel_exact_3.0,original,0,cancel_exact,M2,2,household,during,0.11054831331104742,0.05091935865250189,0.9090078630001077,0.516383189806488,0.9010977730923874,0.4920926232720811
original_b00_cancel_exact_3.0,original,0,cancel_exact,M2,2,regional,after,53.47877086798776,4469.107079199372,0.6,106.2182651512067,0.7333333333333333,140.19514807778458
original_b00_cancel_exact_3.0,original,0,cancel_exact,M2,2,regional,before,27.946851882335107,1212.4615038977474,0.8888888888888888,107.52535264692669,1.0,141.92034406693222
original_b00_cancel_exact_3.0,original,0,cancel_exact,M2,2,regional,during,39.37880430715305,2425.49845727358,0.7083333333333334,106.54063217922977,0.75,140.62063321600212
original_b00_cancel_exact_3.0,original,0,cancel_exact,M2,12,affected,after,0.10486004336602488,0.034860600921784377,0.9306666666666666,0.5190582886135864,0.9166666666666667,0.4797057889178175
original_b00_cancel_exact_3.0,original,0,cancel_exact,M2,12,affected,during,0.17389445327698083,0.06842994600073095,0.7456521739130434,0.5195731188875949,0.7188405797101448,0.4801815872398358
original_b00_cancel_exact_3.0,original,0,cancel_exact,M2,12,group,after,5.0561831274052205,39.896710418909976,0.8575,19.183079118788182,0.9025,21.66429923502865
original_b00_cancel_exact_3.0,original,0,cancel_exact,M2,12,group,during,4.927794508471025,37.74462816108378,0.8940217391304348,19.26030983546016,0.9239130434782609,21.75151929734277
original_b00_cancel_exact_3.0,original,0,cancel_exact,M2,12,household,after,0.12391357444287014,0.05222072794581138,0.911909327833883,0.5381349141576028,0.8977234522784282,0.4973361165847259
original_b00_cancel_exact_3.0,original,0,cancel_exact,M2,12,household,during,0.10947738009620096,0.05111517842765832,0.9184178861995873,0.5386508516426753,0.9055620548655591,0.4978129381743975
original_b00_cancel_exact_3.0,original,0,cancel_exact,M2,12,regional,after,66.38224290424213,7051.784453975426,0.8,263.0043308533959,0.88,288.0571988681612
original_b00_cancel_exact_3.0,original,0,cancel_exact,M2,12,regional,during,70.98507245948453,6842.519915337505,0.9130434782608695,264.3511071059239,0.9130434782608695,289.5322642921661
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3,2,affected,after,0.10059793218114184,0.03509658425900633,0.9222222222222222,0.5024535152223496,0.9155555555555555,0.47632256081214475
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3,2,affected,before,0.11254701232980757,0.03693391137283653,0.911111111111111,0.504192400332527,0.898148148148148,0.4779710122281356
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3,2,affected,during,0.17760848058560852,0.07686521357058064,0.7388888888888889,0.50005123460726,0.7125,0.4740452149090864
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3,2,group,after,4.229809005907778,28.13696108602665,0.7083333333333334,11.054769890445506,0.8541666666666666,14.571052195293245
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3,2,group,before,3.2597606561692047,17.698266960318698,0.8055555555555556,11.099175076940911,0.8819444444444444,14.629581707583277
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3,2,group,during,3.41777822469373,20.177925412580194,0.7890625,11.048336082185832,0.9088541666666666,14.562571932303127
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3,2,household,after,0.1136170786541665,0.046293202202771506,0.9164816519251536,0.517104384011343,0.9082434855780672,0.49021148611224513
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3,2,household,before,0.13944883075880948,0.06309829175643707,0.8865730260687796,0.5195208848556019,0.8755850745232228,0.49250231269713374
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3,2,household,during,0.11051775100069615,0.05011204772503624,0.9089279053851915,0.515827101026849,0.8998378330372837,0.4890006304139091
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3,2,regional,after,55.28600596160183,4425.073330907068,0.4,106.54912828457752,0.8,150.06864412274234
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3,2,regional,before,30.752464140866437,1332.7703010897842,0.8888888888888888,107.44622330084509,1.0,151.33215359398815
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3,2,regional,during,40.979199155228464,2727.186463581014,0.6666666666666666,106.43677550032663,0.8333333333333334,149.91040134528
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3,12,affected,after,0.10594533490881371,0.03545805636123005,0.9326666666666666,0.5190558357606537,0.92,0.4804384548880148
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3,12,affected,during,0.17349009853089334,0.06815475438346615,0.7456521739130434,0.5191857789752976,0.7181159420289854,0.4805587304209451
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3,12,group,after,5.242592398237122,40.82649636476084,0.87,19.187862962139068,0.91,21.342693908436082
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3,12,group,during,5.362626257401813,41.94661285496829,0.8967391304347826,19.255558291743014,0.9184782608695652,21.417991543280493
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3,12,household,after,0.1250087513665555,0.05231890476203443,0.9111798184392101,0.538100269583692,0.8967156066027567,0.4980659965314858
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3,12,household,during,0.10974343057246887,0.05097700317426984,0.9179900768185604,0.5386313849401096,0.906501230439899,0.49855759728736715
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3,12,regional,after,71.48665683099387,7303.328337552379,0.92,263.08839614405144,0.96,273.5538943131296
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3,12,regional,during,79.423600941681,7968.049486386959,0.8695652173913043,264.26984689009436,0.9130434782608695,274.78234245928894
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3b,2,affected,after,0.10133981096753684,0.0358665604842767,0.9222222222222222,0.5040510157765478,0.9155555555555555,0.4776105643278043
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3b,2,affected,before,0.11606954169961099,0.03842536613669614,0.9166666666666666,0.5068480374049853,0.9055555555555556,0.4802608656595793
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3b,2,affected,during,0.17757270106446135,0.07821351118797724,0.7277777777777777,0.5017949941311349,0.7104166666666667,0.4754728843361445
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3b,2,group,after,4.280042982781951,28.266722899787776,0.6916666666666667,11.074610933600162,0.8625,14.446779682399757
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3b,2,group,before,3.240662419262571,17.45469060516205,0.8125,11.1102923648464,0.8958333333333334,14.493325947461143
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3b,2,group,during,3.5361587656493643,21.76361192916946,0.7942708333333334,11.087036630717598,0.8828125,14.462988947874827
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3b,2,household,after,0.11395621691427897,0.046703229856586904,0.9164656340090432,0.5187337669675369,0.907667508608852,0.491523118539027
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3b,2,household,before,0.14031040916290047,0.06339787772754946,0.8867596457669387,0.5211960496037045,0.8753181666964959,0.49385623991481226
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3b,2,household,during,0.11065558160909272,0.050937258608332446,0.9085778758002352,0.5183924275546287,0.8994177514633903,0.4911996843934272
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3b,2,regional,after,56.46997440026441,4476.890056500228,0.5333333333333333,106.91634181632497,0.8,152.23117474790507
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3b,2,regional,before,25.962658344379367,1185.5777245199642,0.8888888888888888,107.63704984017635,0.8888888888888888,153.257343687632
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3b,2,regional,during,45.07200371713221,3121.227601933908,0.6666666666666666,107.23001045885475,0.875,152.67778697876423
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3b,12,affected,after,0.10576234782463541,0.03481632017620443,0.9326666666666666,0.5191442008067042,0.9179999999999999,0.47890326132077854
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3b,12,affected,during,0.1739061461508364,0.06781897228048857,0.7507246376811594,0.519830503961967,0.7144927536231884,0.4795363663786784
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3b,12,group,after,4.7676278652858395,34.04978163592882,0.91,19.310970632775636,0.93,20.952616252472
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3b,12,group,during,4.6609770345278125,36.176677414941125,0.8885869565217391,19.367115962769336,0.9184782608695652,21.01353455513514
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3b,12,household,after,0.12478451037755303,0.052375415449094645,0.9111126560567765,0.5386934611326075,0.8961973217732749,0.49693718043599927
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3b,12,household,during,0.10863102210201081,0.051066873638016826,0.9179587649446769,0.53916661371804,0.9058019555539936,0.49737365707565717
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3b,12,regional,after,63.59269673625315,5593.9933726704585,1.0,265.29841743800444,1.0,282.5196345902622
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3b,12,regional,during,64.94168699747432,6454.069642729339,0.8260869565217391,266.2818610915132,0.8695652173913043,283.5669161545947
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3b_fixed,2,affected,after,0.10133981096753684,0.0358665604842767,0.9222222222222222,0.5040510157765478,0.9155555555555555,0.4776105643278043
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3b_fixed,2,affected,before,0.11606954169961099,0.03842536613669614,0.9166666666666666,0.5068480374049853,0.9055555555555556,0.4802608656595793
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3b_fixed,2,affected,during,0.17757270106446135,0.07821351118797724,0.7277777777777777,0.5017949941311349,0.7104166666666667,0.4754728843361445
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3b_fixed,2,group,after,4.280042982781951,28.266722899787776,0.6916666666666667,11.074610933600162,0.8625,14.446779682399757
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3b_fixed,2,group,before,3.240662419262571,17.45469060516205,0.8125,11.1102923648464,0.8958333333333334,14.493325947461143
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3b_fixed,2,group,during,3.5361587656493643,21.76361192916946,0.7942708333333334,11.087036630717598,0.8828125,14.462988947874827
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3b_fixed,2,household,after,0.11395621691427897,0.046703229856586904,0.9164656340090432,0.5187337669675369,0.907667508608852,0.491523118539027
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3b_fixed,2,household,before,0.14031040916290047,0.06339787772754946,0.8867596457669387,0.5211960496037045,0.8753181666964959,0.49385623991481226
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3b_fixed,2,household,during,0.11065558160909272,0.050937258608332446,0.9085778758002352,0.5183924275546287,0.8994177514633903,0.4911996843934272
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3b_fixed,2,regional,after,56.46997440026441,4476.890056500228,0.5333333333333333,106.91634181632497,0.8,152.23117474790507
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3b_fixed,2,regional,before,25.962658344379367,1185.5777245199642,0.8888888888888888,107.63704984017635,0.8888888888888888,153.257343687632
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3b_fixed,2,regional,during,45.07200371713221,3121.227601933908,0.6666666666666666,107.23001045885475,0.875,152.67778697876423
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3b_fixed,12,affected,after,0.10576234782463541,0.03481632017620443,0.9326666666666666,0.5191442008067042,0.9179999999999999,0.47890326132077854
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3b_fixed,12,affected,during,0.1739061461508364,0.06781897228048857,0.7507246376811594,0.519830503961967,0.7144927536231884,0.4795363663786784
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3b_fixed,12,group,after,4.7676278652858395,34.04978163592882,0.91,19.310970632775636,0.93,20.952616252472
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3b_fixed,12,group,during,4.6609770345278125,36.176677414941125,0.8885869565217391,19.367115962769336,0.9184782608695652,21.01353455513514
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3b_fixed,12,household,after,0.12478451037755303,0.052375415449094645,0.9111126560567765,0.5386934611326075,0.8961973217732749,0.49693718043599927
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3b_fixed,12,household,during,0.10863102210201081,0.051066873638016826,0.9179587649446769,0.53916661371804,0.9058019555539936,0.49737365707565717
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3b_fixed,12,regional,after,63.59269673625315,5593.9933726704585,1.0,265.29841743800444,1.0,282.5196345902622
original_b00_cancel_exact_3.0,original,0,cancel_exact,M3b_fixed,12,regional,during,64.94168699747432,6454.069642729339,0.8260869565217391,266.2818610915132,0.8695652173913043,283.5669161545947
original_b00_cancel_exact_3.0,original,0,cancel_exact,M4,2,affected,after,0.0940828966167923,0.03169772152248363,0.9199999999999999,0.4597447864673725,0.9111111111111111,0.4351261002062802
original_b00_cancel_exact_3.0,original,0,cancel_exact,M4,2,affected,before,0.10685223462263368,0.038110589840937535,0.8999999999999999,0.46007686119988045,0.8833333333333333,0.43544039280423114
original_b00_cancel_exact_3.0,original,0,cancel_exact,M4,2,affected,during,0.13289034680083026,0.05388980852223397,0.8131944444444444,0.4597448802919813,0.8006944444444444,0.4351261890067133
original_b00_cancel_exact_3.0,original,0,cancel_exact,M4,2,group,after,3.5097655610172755,19.62910495963395,0.75,10.552813717405725,0.8791666666666667,13.957524796883348
original_b00_cancel_exact_3.0,original,0,cancel_exact,M4,2,group,before,3.113619419504382,16.259976778777045,0.7916666666666666,10.558417362136415,0.8958333333333334,13.96493637566944
original_b00_cancel_exact_3.0,original,0,cancel_exact,M4,2,group,during,3.0697024828756323,17.759958487045385,0.8125,10.55368591373494,0.8984375,13.95867839460797
original_b00_cancel_exact_3.0,original,0,cancel_exact,M4,2,household,after,0.10572854502779945,0.041226004664240874,0.9107551042410527,0.47637066619954904,0.9011892245332999,0.4508616874784026
original_b00_cancel_exact_3.0,original,0,cancel_exact,M4,2,household,before,0.12150852254029479,0.05101666494923217,0.8901993065315826,0.47691956163726956,0.8800648120981047,0.4513811903379598
original_b00_cancel_exact_3.0,original,0,cancel_exact,M4,2,household,during,0.09797932512740526,0.04191862305383445,0.910197674292363,0.4764790577183285,0.9013575267554494,0.4509642747839038
original_b00_cancel_exact_3.0,original,0,cancel_exact,M4,2,regional,after,40.421930186705524,2278.3419464608146,0.5333333333333333,97.03322486221415,0.8666666666666667,137.27904197151437
original_b00_cancel_exact_3.0,original,0,cancel_exact,M4,2,regional,before,20.428929492877426,807.4775663733656,0.8888888888888888,97.06530090083766,1.0,137.32442197262972
original_b00_cancel_exact_3.0,original,0,cancel_exact,M4,2,regional,during,35.06053440902527,2184.4140004505402,0.7083333333333334,97.0251873809576,0.8333333333333334,137.26767083829344
original_b00_cancel_exact_3.0,original,0,cancel_exact,M4,12,affected,after,0.10801005043942472,0.038305603361055846,0.9306666666666666,0.5155285138174743,0.9186666666666666,0.4784407918220223
original_b00_cancel_exact_3.0,original,0,cancel_exact,M4,12,affected,during,0.17463977371216205,0.07242108257885756,0.7485507246376811,0.5155456657168009,0.7188405797101448,0.47845670979372523
original_b00_cancel_exact_3.0,original,0,cancel_exact,M4,12,group,after,4.763872418374001,33.84068827544602,0.8775,18.26953397248208,0.895,19.163501477608893
original_b00_cancel_exact_3.0,original,0,cancel_exact,M4,12,group,during,4.576459713925836,32.41357424536622,0.9021739130434783,18.273840916968915,0.9211956521739131,19.16801917013251
original_b00_cancel_exact_3.0,original,0,cancel_exact,M4,12,household,after,0.12365295716992114,0.051358868858964006,0.9107191612319311,0.5335692444521302,0.8970227589968299,0.49518365127314573
original_b00_cancel_exact_3.0,original,0,cancel_exact,M4,12,household,during,0.1088270245225238,0.049779735757255035,0.917322386725388,0.5337544002200566,0.9056560505254658,0.4953554867193777
original_b00_cancel_exact_3.0,original,0,cancel_exact,M4,12,regional,after,65.00550036305414,5454.873329496549,0.92,246.6055240492129,0.92,243.75356107624808
original_b00_cancel_exact_3.0,original,0,cancel_exact,M4,12,regional,during,64.3249846093276,5555.182808348213,0.8695652173913043,246.6543335989036,0.8695652173913043,243.80180614941713
original_b00_delayed_3.0,original,0,delayed,M0,2,affected,after,0.13323389527768834,0.06885823164040086,0.9135416666666666,0.5480974707470845,0.9052083333333334,0.5230352307445761
original_b00_delayed_3.0,original,0,delayed,M0,2,affected,before,0.15030894567280897,0.10943184705332372,0.9104166666666667,0.548127783372524,0.9041666666666667,0.5230641572984965
original_b00_delayed_3.0,original,0,delayed,M0,2,affected,during,0.15102371309469517,0.06915286336835753,0.8472222222222222,0.5481148786010385,0.8340277777777777,0.5230518426090628
original_b00_delayed_3.0,original,0,delayed,M0,2,group,after,4.503200339653869,32.92544465348616,0.71875,11.594379378929824,0.83203125,15.221713656800897
original_b00_delayed_3.0,original,0,delayed,M0,2,group,before,3.1147253692379975,15.854874550576122,0.8515625,11.59365236571281,0.9296875,15.220759195449201
original_b00_delayed_3.0,original,0,delayed,M0,2,group,during,3.5749407280675407,24.041459084801783,0.7864583333333334,11.595134747426231,0.8619791666666666,15.22270534446109
original_b00_delayed_3.0,original,0,delayed,M0,2,household,after,0.11299794958366875,0.04696943267442295,0.9233813639331946,0.5343657320326946,0.9158829606138937,0.5099313878875464
original_b00_delayed_3.0,original,0,delayed,M0,2,household,before,0.13993232594509564,0.06310988397806327,0.8983141724729875,0.5346726473424781,0.8897328855386557,0.5102242692242417
original_b00_delayed_3.0,original,0,delayed,M0,2,household,during,0.11715987267661944,0.0550257044895363,0.9088578176801844,0.5345634371517848,0.9005677965996012,0.5101200527657875
original_b00_delayed_3.0,original,0,delayed,M0,2,regional,after,59.89263651872824,5768.104856073259,0.625,118.41340374204033,0.75,159.93943104057
original_b00_delayed_3.0,original,0,delayed,M0,2,regional,before,22.48368715553437,682.3715366727896,1.0,118.36441296146086,1.0,159.87325983592174
original_b00_delayed_3.0,original,0,delayed,M0,2,regional,during,42.20283165113593,3535.074388916329,0.75,118.39675958446948,0.875,159.9169499952837
original_b00_delayed_3.0,original,0,delayed,M0,12,affected,after,0.13717704773329442,0.06735935336033083,0.9115384615384615,0.5592450008169388,0.8948717948717948,0.5160658924208629
original_b00_delayed_3.0,original,0,delayed,M0,12,affected,during,0.14448266426719578,0.07052726999762705,0.8613636363636363,0.5592511564265243,0.8393939393939394,0.516071572758013
original_b00_delayed_3.0,original,0,delayed,M0,12,group,after,5.726076481606865,50.9025290881544,0.8605769230769231,21.690354624464934,0.9591346153846154,29.049030259893478
original_b00_delayed_3.0,original,0,delayed,M0,12,group,during,6.959617503086793,64.33768973229189,0.8522727272727273,21.69521314342448,0.9659090909090909,29.05553708132252
original_b00_delayed_3.0,original,0,delayed,M0,12,household,after,0.12388801474871095,0.052736570145483094,0.9157957969128254,0.546370128642192,0.9020817116405829,0.5041850845657021
original_b00_delayed_3.0,original,0,delayed,M0,12,household,during,0.11431571337487978,0.05366563629647794,0.9196402488519818,0.5465640141699968,0.906941796860244,0.5043640002605906
original_b00_delayed_3.0,original,0,delayed,M0,12,regional,after,82.14389113077914,10005.674116097682,0.8846153846153846,307.9803073356665,0.9615384615384616,405.5505005450574
original_b00_delayed_3.0,original,0,delayed,M0,12,regional,during,108.20243789351393,13326.880971106426,0.8636363636363636,308.0421597287639,1.0,405.63194818434823
original_b00_delayed_3.0,original,0,delayed,M2,2,affected,after,0.1233791331639374,0.05980038039733004,0.9104166666666667,0.5312705804731435,0.9041666666666667,0.5062797139277165
original_b00_delayed_3.0,original,0,delayed,M2,2,affected,before,0.15198630979066222,0.1126885635379129,0.8979166666666667,0.5356234289349491,0.8979166666666667,0.5104278052299885
original_b00_delayed_3.0,original,0,delayed,M2,2,affected,during,0.14977468088225668,0.06880345640351652,0.8388888888888889,0.5336592545065373,0.8229166666666666,0.508556025191209
original_b00_delayed_3.0,original,0,delayed,M2,2,group,after,4.122980151250676,27.083035807773555,0.7421875,11.040369461621234,0.86328125,14.360142268714448
original_b00_delayed_3.0,original,0,delayed,M2,2,group,before,3.1229533578886666,15.884731958599364,0.84375,11.107805621134544,0.90625,14.447856076484486
original_b00_delayed_3.0,original,0,delayed,M2,2,group,during,3.331892193525411,19.929148115931973,0.8046875,11.053789009088744,0.9114583333333334,14.377596993530055
original_b00_delayed_3.0,original,0,delayed,M2,2,household,after,0.10973648307304008,0.04384070719908626,0.9205618521720564,0.5161916759903551,0.9134984068705116,0.4919101182292485
original_b00_delayed_3.0,original,0,delayed,M2,2,household,before,0.1384656524999393,0.061810666032684,0.8918325230258938,0.5196824285939985,0.8804908879246547,0.4952366664977242
original_b00_delayed_3.0,original,0,delayed,M2,2,household,during,0.1143205779406038,0.053237674381999917,0.9051382182895652,0.5164306302535246,0.896328166772244,0.4921378321295582
original_b00_delayed_3.0,original,0,delayed,M2,2,regional,after,52.98329621079605,4315.961473861485,0.625,106.24234579686603,0.75,140.22693159146945
original_b00_delayed_3.0,original,0,delayed,M2,2,regional,before,22.988815795308298,792.610900593417,1.0,107.67178886753166,1.0,142.11362200837138
original_b00_delayed_3.0,original,0,delayed,M2,2,regional,during,40.48363067077961,2557.3069746700608,0.6666666666666666,106.53022832091024,0.7916666666666666,140.60690139261365
original_b00_delayed_3.0,original,0,delayed,M2,12,affected,after,0.1347044072710042,0.06693339058758697,0.9115384615384615,0.5514147317165311,0.8935897435897436,0.5096091223309703
original_b00_delayed_3.0,original,0,delayed,M2,12,affected,during,0.14218956168976274,0.06972145340359791,0.8613636363636363,0.5518714907192256,0.8409090909090909,0.5100312520657986
original_b00_delayed_3.0,original,0,delayed,M2,12,group,after,5.00358219353813,38.770087442203426,0.8653846153846154,19.18341618986231,0.9134615384615384,21.66467990429286
original_b00_delayed_3.0,original,0,delayed,M2,12,group,during,4.987955007486397,39.75607356056377,0.8835227272727273,19.263421965857642,0.9119318181818182,21.755033963772075
original_b00_delayed_3.0,original,0,delayed,M2,12,household,after,0.12128418040698391,0.050768257322052916,0.914642246789984,0.538126002348849,0.9008174365808451,0.49732788042639303
original_b00_delayed_3.0,original,0,delayed,M2,12,household,during,0.11092084677659225,0.05243276044463874,0.9175676296928658,0.5386848354841606,0.9043564888073283,0.497844345524685
original_b00_delayed_3.0,original,0,delayed,M2,12,regional,after,66.18288523773884,6855.25130779471,0.8461538461538461,263.0123993636562,0.8846153846153846,288.06603595634556
original_b00_delayed_3.0,original,0,delayed,M2,12,regional,during,71.24362338157438,7097.325676422857,0.8636363636363636,264.4027886961858,0.9090909090909091,289.5888688890393
original_b00_delayed_3.0,original,0,delayed,M3,2,affected,after,0.1269582008325951,0.0619250716745066,0.9052083333333333,0.5337198477056783,0.8989583333333333,0.5059628341995696
original_b00_delayed_3.0,original,0,delayed,M3,2,affected,before,0.14814049316733183,0.10916716570245866,0.9041666666666667,0.5340606145523938,0.9,0.5062858788836049
original_b00_delayed_3.0,original,0,delayed,M3,2,affected,during,0.1454612239638532,0.06476629306292522,0.8458333333333333,0.5308045627512047,0.8326388888888889,0.5031991636251932
original_b00_delayed_3.0,original,0,delayed,M3,2,group,after,4.198737168433883,27.35339149011557,0.71875,11.055727472878344,0.86328125,14.572314363909006
original_b00_delayed_3.0,original,0,delayed,M3,2,group,before,3.108369214719269,15.9932247712871,0.8203125,11.108006412722775,0.8984375,14.641222099550449
original_b00_delayed_3.0,original,0,delayed,M3,2,group,during,3.4564627739552645,21.08902616608304,0.7786458333333334,11.046604131407294,0.9010416666666666,14.560289085582314
original_b00_delayed_3.0,original,0,delayed,M3,2,household,after,0.11006241976951371,0.04431332552520256,0.9205769013675474,0.5170725412438594,0.9126886660031424,0.4901812993823455
original_b00_delayed_3.0,original,0,delayed,M3,2,household,before,0.13670167373098877,0.061126954286729235,0.8916831112508232,0.5197482959179398,0.8811515193737828,0.4927178968582315
original_b00_delayed_3.0,original,0,delayed,M3,2,household,during,0.11419637673765755,0.052441133621145664,0.9050482878962883,0.5158732133862363,0.8955882331519579,0.4890443446211799
original_b00_delayed_3.0,original,0,delayed,M3,2,regional,after,55.60694480677401,4374.607232199947,0.4375,106.57455659184242,0.8125,150.10445850860378
original_b00_delayed_3.0,original,0,delayed,M3,2,regional,before,25.866407134555075,889.6473220790643,1.0,107.66350883965865,1.0,151.63818844121974
original_b00_delayed_3.0,original,0,delayed,M3,2,regional,during,41.41913687435672,2784.960933007155,0.6666666666666666,106.38477374155666,0.8333333333333334,149.83715970026375
original_b00_delayed_3.0,original,0,delayed,M3,12,affected,after,0.1350766625159491,0.06605498776358915,0.9057692307692308,0.5513532477165977,0.8935897435897436,0.5103329626229217
original_b00_delayed_3.0,original,0,delayed,M3,12,affected,during,0.14257307597741617,0.068188680078921,0.8545454545454546,0.5513075064759458,0.8416666666666667,0.5102906244976769
original_b00_delayed_3.0,original,0,delayed,M3,12,group,after,5.291813199984479,41.16035806064808,0.8725961538461539,19.189787845510253,0.9110576923076923,21.344834959614197
